Date;MC1 FP;OTM_Strike_CALL;OTM_Strike_PUT;Start Date;End Date;CALL_OPTION_TICKER;PUT_OPTION_TICKER;MATURITY_CALL;MATURITY_PUT;CALL_PRICE;PUT_PRICE;CF1 Index
22/02/2017;169.05;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;22.63;32.54;4894.5
23/02/2017;168.78;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;22.31;32.23;4890.5
24/02/2017;167.47;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;20.83;30.71;4844
27/02/2017;166.72;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;19.99;29.87;4844.5
28/02/2017;166.37;170;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;19.59;29.48;4858
01/03/2017;171.51;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;25.34;35.3;4961
02/03/2017;170.45;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;24.13;34.1;4963
03/03/2017;170.67;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;24.37;34.35;4994.5
06/03/2017;170.14;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;23.76;33.75;4972
07/03/2017;170.14;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;23.75;33.75;4954.5
08/03/2017;171.07;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;24.8;34.8;4960.5
09/03/2017;171.81;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;25.65;35.65;4981.5
10/03/2017;172.47;180;160;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;26.4;36.4;4993
13/03/2017;174.1;180;170;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;28.25;38.25;4999.5
14/03/2017;174.18;180;170;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;28.35;38.35;4974.5
15/03/2017;173.7;180;170;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;27.8;37.8;4986
16/03/2017;174.54;180;170;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;28.75;38.75;5013.5
17/03/2017;176.95;190;170;17/02/2017;17/03/2017;MC1 FP 03/17/17 C170 Equity;MC1 FP 03/17/17 C160 Equity;03/17/17;03/17/17;31.5;41.5;5022.1
20/03/2017;175.63;180;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;11.42;30.1;5003
21/03/2017;174.49;180;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;10.26;28.82;4993
22/03/2017;175.28;180;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;10.97;29.69;4986
23/03/2017;177.35;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;12.93;32.03;5024
24/03/2017;176.6;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;12.23;31.18;5012
27/03/2017;176.99;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;12.62;31.63;5011
28/03/2017;176.91;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;12.45;31.51;5039.5
29/03/2017;177.92;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;13.38;32.65;5062.5
30/03/2017;178.18;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;13.62;32.92;5083
31/03/2017;180.77;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;16.26;35.86;5115.5
03/04/2017;179.19;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;14.59;34.06;5080
04/04/2017;181.08;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;16.55;36.2;5095.5
05/04/2017;179.8;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;15.23;34.75;5086.5
06/04/2017;182;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;17.56;37.25;5115.5
07/04/2017;183.76;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;19.44;39.25;5129.5
10/04/2017;182.18;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;17.62;37.45;5102.5
11/04/2017;183.19;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;18.6;38.6;5096.5
12/04/2017;183.41;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;18.85;38.85;5095.5
13/04/2017;183.19;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;18.6;38.6;5066.5
18/04/2017;181.43;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;16.6;36.6;4988
19/04/2017;182.14;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;14.81;34.8;5004
20/04/2017;184.45;190;180;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;17.4;37.4;5079.5
21/04/2017;184.01;190;170;17/03/2017;21/04/2017;MC1 FP 04/21/17 C190 Equity;MC1 FP 04/21/17 C170 Equity;04/21/17;04/21/17;16.9;36.9;5066.6
24/04/2017;190.95;200;180;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;24.92;44.75;5210
25/04/2017;198.46;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;33.25;53.18;5223
26/04/2017;199.97;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;35.01;54.89;5232
27/04/2017;200.91;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;36.11;55.91;5215.5
28/04/2017;201.44;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;36.72;56.55;5215
02/05/2017;202.82;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;38.32;58.05;5253.5
03/05/2017;205.31;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;41.12;60.93;5253.5
04/05/2017;208.47;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;44.62;64.4;5326.5
05/05/2017;211.76;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;48.19;68.1;5400.5
08/05/2017;207.8;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;43.81;63.65;5360
09/05/2017;207.8;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;43.68;63.65;5374.5
10/05/2017;206.64;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;42.49;62.49;5377
11/05/2017;207.49;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;43.35;63.35;5360
12/05/2017;205.89;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;41.52;61.5;5384
15/05/2017;205.62;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;41.23;61.23;5400
16/05/2017;206.42;220;200;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;42.11;62.1;5404.5
17/05/2017;202.77;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;38.03;58;5317.5
18/05/2017;203.66;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;39;59;5290
19/05/2017;203.75;210;190;21/04/2017;19/05/2017;MC1 FP 05/19/17 C190 Equity;MC1 FP 05/19/17 C170 Equity;05/19/17;05/19/17;39.1;59.1;5315.1
22/05/2017;203;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;18.91;38.46;5274.5
23/05/2017;202.15;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.86;37.44;5299.5
24/05/2017;201.97;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.81;37.36;5298
25/05/2017;203.84;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;19.91;39.43;5294.5
26/05/2017;202.24;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.97;37.56;5295.5
29/05/2017;201.88;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.52;37.17;5293.5
30/05/2017;201.62;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.32;36.85;5281.5
31/05/2017;202.02;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.85;37.33;5266.5
01/06/2017;203.66;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;19.26;39.02;5301.5
02/06/2017;205.84;220;200;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;21.87;41.51;5327
05/06/2017;204.78;220;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;20.4;40.25;5299
06/06/2017;201.22;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;16.61;36.28;5262.5
07/06/2017;202.82;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;18.18;38.06;5259
08/06/2017;201.88;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.22;37.01;5258.5
09/06/2017;202.69;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.99;37.9;5293
12/06/2017;199.31;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;14.12;34.1;5240.5
13/06/2017;202.46;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.65;37.65;5261.5
14/06/2017;202.69;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;17.91;37.9;5243.5
15/06/2017;201.35;210;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;16.4;36.4;5216.5
16/06/2017;205.18;220;190;19/05/2017;16/06/2017;MC1 FP 06/16/17 C210 Equity;MC1 FP 06/16/17 C190 Equity;06/16/17;06/16/17;20.7;40.7;5242.3
19/06/2017;207.04;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;14;42.91;5303.5
20/06/2017;206.69;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;13.73;42.55;5285.5
21/06/2017;206.24;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;13.42;41.98;5269.5
22/06/2017;206.2;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;13.13;41.98;5276.5
23/06/2017;206.02;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;13.04;41.82;5261.5
26/06/2017;205.31;220;200;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;12.37;40.95;5291
27/06/2017;204.37;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;11.44;39.93;5254
28/06/2017;201.57;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;8.88;36.7;5248
29/06/2017;194.1;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;3.97;28.65;5149.5
30/06/2017;194.15;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;3.84;28.56;5116.5
03/07/2017;196.5;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;4.6;31.05;5191
04/07/2017;195.7;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;3.82;30.09;5172.5
05/07/2017;197.26;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;4.75;31.82;5178.5
06/07/2017;194.95;200;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;3.14;29.33;5151
07/07/2017;192.46;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;1.82;26.55;5144
10/07/2017;192.81;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;1.62;26.86;5164.5
11/07/2017;190.77;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;0.77;24.61;5139.5
12/07/2017;192.41;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;1.11;26.4;5222
13/07/2017;192.46;200;180;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;0.9;26.43;5234.5
14/07/2017;195.44;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;1.8;29.75;5234.5
17/07/2017;197.75;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;3.11;32.35;5229.5
18/07/2017;194.77;200;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;1.1;29;5173
19/07/2017;197.66;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;2.7;32.25;5216.5
20/07/2017;197.7;210;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;2.7;32.3;5199
21/07/2017;194.99;200;190;16/06/2017;21/07/2017;MC1 FP 07/21/17 C220 Equity;MC1 FP 07/21/17 C190 Equity;07/21/17;07/21/17;0.01;29.25;5123.9
24/07/2017;194.9;200;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;20.12;29.56;5127
25/07/2017;194.64;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;19.78;29.32;5160.5
26/07/2017;193.88;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;18.95;28.39;5189.5
27/07/2017;192.15;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;16.62;26.33;5185.5
28/07/2017;189.57;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;13.84;23.44;5129
31/07/2017;189.17;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;13.36;22.99;5090
01/08/2017;192.01;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;16.32;25.98;5125
02/08/2017;191.26;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;15.45;25.27;5105
03/08/2017;194.77;200;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;19.34;29.18;5130
04/08/2017;197.35;210;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;22.24;32.18;5205
07/08/2017;197.88;210;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;22.59;32.58;5205
08/08/2017;198.1;210;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;22.83;32.75;5220
09/08/2017;193.12;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;17.48;27.26;5145
10/08/2017;191.35;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;15.48;25.39;5114
11/08/2017;190.72;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;14.81;24.53;5060
14/08/2017;192.64;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;16.79;26.7;5121
15/08/2017;193.04;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;17.19;27.19;5140
16/08/2017;194.86;200;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;19.12;29.19;5176.5
17/08/2017;195.3;210;190;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;19.62;29.61;5146.5
18/08/2017;193.61;200;180;21/07/2017;18/08/2017;MC1 FP 08/18/17 C200 Equity;MC1 FP 08/18/17 C190 Equity;08/18/17;08/18/17;17.7;27.7;5086.9
21/08/2017;192.99;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;17.7;37.15;5085
22/08/2017;194.73;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;19.45;39.08;5130.5
23/08/2017;192.95;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;17.41;37.07;5114
24/08/2017;193.88;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;18.41;38.14;5112
25/08/2017;192.99;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;17.39;37.13;5103
28/08/2017;191.97;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;16.28;35.96;5079
29/08/2017;192.28;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;16.55;36.34;5031
30/08/2017;194.64;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;19.06;38.97;5055
31/08/2017;195.88;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;20.45;40.35;5084.5
01/09/2017;197.22;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;21.92;41.84;5122
04/09/2017;196.5;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;21.1;41.01;5103
05/09/2017;193.7;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;17.99;37.85;5085
06/09/2017;193.79;200;180;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;18.05;37.93;5101
07/09/2017;195.66;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;20.14;40;5114
08/09/2017;195.61;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;20.09;39.95;5113.5
11/09/2017;200.37;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;25.31;45.3;5175
12/09/2017;202.91;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;28.15;48.15;5209
13/09/2017;204.78;220;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;30.25;50.25;5218
14/09/2017;204.15;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;29.55;49.55;5225.5
15/09/2017;204.55;210;190;18/08/2017;15/09/2017;MC1 FP 09/15/17 C200 Equity;MC1 FP 09/15/17 C180 Equity;09/15/17;09/15/17;30;50;5209.2
18/09/2017;203.89;210;190;15/09/2017;20/10/2017;MC1 FP 10/20/17 C210 Equity;MC1 FP 10/20/17 C190 Equity;10/20/17;10/20/17;20.05;39.44;5218.5
19/09/2017;203.93;210;190;15/09/2017;20/10/2017;MC1 FP 10/20/17 C210 Equity;MC1 FP 10/20/17 C190 Equity;10/20/17;10/20/17;20.07;39.5;5226
20/09/2017;204.55;210;190;15/09/2017;20/10/2017;MC1 FP 10/20/17 C210 Equity;MC1 FP 10/20/17 C190 Equity;10/20/17;10/20/17;20.84;40.2;5230.5
21/09/2017;204.42;210;190;15/09/2017;20/10/2017;MC1 FP 10/20/17 C210 Equity;MC1 FP 10/20/17 C190 Equity;10/20/17;10/20/17;20.72;40.05;5256
